task_id,user_id_1,user_id_2,submission_1,submission_2,overlap_percentage
A,120412499,120431032,118965655,118968202,95.83333333333334
A,120412499,120513716,118965655,119041625,95.83333333333334
A,120412499,120513716,118965655,119041466,95.83333333333334
A,120412499,120513716,118965655,119041165,95.83333333333334
A,120502070,120502122,119037743,119037888,92.72030651340997
A,120502070,120502122,119037743,119038097,90.22556390977444
A,120559974,120555456,119110820,119119103,94.33198380566802
A,120559974,120509727,119110524,119053008,94.82758620689656
A,120559974,120509727,119110524,119053085,94.82758620689656
A,120559974,120509727,119110524,119052555,94.82758620689656
A,120559974,120509727,119110524,119053128,94.82758620689656
A,120511233,120514665,119036216,119040211,94.85714285714286
A,120511233,120502007,119036216,119025331,94.85714285714286
A,120511233,120524576,119036216,119053221,94.85714285714286
A,120511233,120502459,119036216,119031535,95.45454545454544
A,120511233,120502459,119036216,119031479,95.45454545454544
A,120545319,120544842,119086696,119085021,95.40229885057472
A,120545319,120544985,119086696,119084900,95.40229885057472
A,120545319,120544928,119086696,119084723,95.40229885057472
A,120525854,120505906,119054239,119030038,94.91525423728814
A,120525854,120509637,119054239,119032322,94.91525423728814
A,120525854,120509637,119054239,119032667,94.91525423728814
A,120525854,120504273,119054239,119030439,94.91525423728814
A,120525854,120508573,119054239,119030877,94.91525423728814
A,120516734,120450597,119048059,118981136,95.74036511156189
A,120516734,120369568,119048059,118935705,95.74036511156189
A,120516734,120514885,119047461,119049058,96.02649006622516
A,120516734,120477631,119047461,119000055,96.36963696369637
A,120516734,120465140,119047461,118989643,96.02649006622516
A,120542855,120554598,119080330,119100738,90.12875536480686
A,120542855,120542709,119080330,119080888,90.43478260869566
A,120506879,120505473,119029647,119029031,95.50561797752808
A,120506879,120505473,119029647,119028936,95.50561797752808
A,120506879,120505180,119029647,119028794,94.97206703910616
A,120523673,120550017,119053862,119093213,91.19170984455958
A,120523673,120562186,119053862,119116074,91.19170984455958
A,120523673,120525003,119053862,119069202,91.19170984455958
A,120523673,120559351,119053862,119112424,91.19170984455958
A,120523673,120531955,119053862,119066432,91.19170984455958
A,120523673,120531955,119053862,119066412,91.19170984455958
A,120528766,120429473,119066480,119030183,96.1783439490446
A,120528766,120460267,119066480,118987708,91.85667752442995
A,120528766,120553350,119066480,119110215,96.1783439490446
A,120528766,120542558,119066480,119083485,91.20521172638436
A,120528766,120536136,119066480,119074343,91.85667752442995
A,120528766,120481989,119066480,119118035,96.1783439490446
A,120528766,120549646,119066480,119115376,91.20521172638436
A,120528766,120543923,119066480,119083193,96.1783439490446
A,120528766,120543923,119066480,119083122,96.1783439490446
A,120528766,120554787,119066480,119112519,91.85667752442995
A,120528766,120499568,119066480,119031033,96.5079365079365
A,120528766,120356589,119066480,119026835,93.89067524115757
A,120528766,120543308,119066480,119081607,96.1783439490446
A,120528766,120514885,119066480,119044902,96.1783439490446
A,120528766,120514885,119066480,119047758,96.1783439490446
A,120528766,120488802,119066480,119017445,96.1783439490446
A,120528766,120488802,119066480,119017413,96.1783439490446
A,120528766,120531161,119066480,119071528,96.5079365079365
A,120528766,120537980,119066480,119076288,91.85667752442995
A,120528766,120562738,119066480,119120535,96.1783439490446
A,120528766,120370893,119066480,119068226,96.1783439490446
A,120528766,120370893,119066480,119068195,96.1783439490446
A,120528766,120542560,119066480,119080422,96.1783439490446
A,120528766,120490932,119066480,119014852,90.03215434083602
A,120528766,120353389,119066480,119017523,96.1783439490446
A,120429473,120501890,119030303,119030325,96.05633802816902
A,120429473,120501890,119029382,119029310,96.51898734177216
A,120429473,120383434,119029382,118946414,96.51898734177216
A,120429473,120460267,119030183,118987708,92.50814332247556
A,120429473,120553350,119030183,119110215,96.81528662420382
A,120429473,120542558,119030183,119083485,91.85667752442995
A,120429473,120536136,119030183,119074343,91.85667752442995
A,120429473,120481989,119030183,119118035,96.81528662420382
A,120429473,120549646,119030183,119115376,91.85667752442995
A,120429473,120543923,119030183,119083193,96.81528662420382
A,120429473,120543923,119030183,119083122,96.81528662420382
A,120429473,120554787,119030183,119112519,91.85667752442995
A,120429473,120499568,119030183,119031033,96.5079365079365
A,120429473,120356589,119030183,119026835,93.89067524115757
A,120429473,120543308,119030183,119081607,96.1783439490446
A,120429473,120514885,119030183,119044902,96.81528662420382
A,120429473,120514885,119030183,119047758,96.1783439490446
A,120429473,120488802,119030183,119017445,96.1783439490446
A,120429473,120488802,119030183,119017413,96.1783439490446
A,120429473,120531161,119030183,119071528,96.5079365079365
A,120429473,120537980,119030183,119076288,91.85667752442995
A,120429473,120562738,119030183,119120535,96.81528662420382
A,120429473,120370893,119030183,119068226,96.81528662420382
A,120429473,120370893,119030183,119068195,96.81528662420382
A,120429473,120542560,119030183,119080422,96.81528662420382
A,120429473,120490932,119030183,119014852,90.67524115755629
A,120429473,120353389,119030183,119017523,96.81528662420382
A,120546489,120521419,119087895,119087711,95.65217391304348
A,120546489,120559406,119087895,119112075,95.65217391304348
A,120546489,120551875,119087895,119100829,95.65217391304348
A,120546489,120551875,119087895,119100870,95.65217391304348
A,120546489,120561216,119087895,119113881,95.65217391304348
A,120546489,120557471,119087895,119108066,92.92307692307692
A,120546489,120557471,119087895,119105532,95.65217391304348
A,120546489,120549312,119087895,119093119,95.65217391304348
A,120546489,120549312,119087895,119093166,95.65217391304348
A,120546489,120553460,119087895,119100327,95.65217391304348
A,120546489,120547279,119087895,119091129,95.65217391304348
A,120546489,120547279,119087895,119091195,92.2077922077922
A,120546489,120554649,119087895,119101040,95.65217391304348
A,120546489,120554847,119087895,119103009,95.65217391304348
A,120546489,120328792,119087895,119102872,95.65217391304348
A,120546489,120554602,119087895,119101768,95.65217391304348
A,120546489,120557277,119087895,119105432,95.65217391304348
A,120546489,120548674,119087895,119107022,95.65217391304348
A,120546489,120548674,119087895,119106954,95.65217391304348
A,120546489,120548674,119087895,119106981,95.65217391304348
A,120546489,120521414,119087895,119104007,95.65217391304348
A,120546489,120521414,119087895,119108585,93.37539432176656
A,120546489,120554839,119087895,119102940,95.65217391304348
A,120546489,120554839,119087895,119106383,95.65217391304348
A,120546489,120553966,119087895,119099986,95.65217391304348
A,120546489,120553966,119087895,119099896,95.65217391304348
A,120546489,120546534,119087895,119088490,95.625
A,120546489,120546534,119087895,119088222,95.625
A,120546489,120546534,119087895,119088205,95.625
A,120546489,120559550,119087895,119109747,95.65217391304348
A,120546489,120559550,119087895,119109640,95.65217391304348
A,120546489,120559550,119087895,119109833,95.65217391304348
A,120546489,120559550,119087895,119109714,95.65217391304348
A,120546489,120559550,119087895,119109879,95.65217391304348
A,120546489,120499377,119087895,119101642,95.65217391304348
A,120546489,120499836,119087895,119097839,95.65217391304348
A,120546489,120546729,119087895,119089957,95.65217391304348
A,120546489,120546729,119087895,119090033,95.65217391304348
A,120546489,120546729,119087895,119088949,95.65217391304348
A,120546489,120546729,119087895,119088596,95.65217391304348
A,120546489,120555319,119087895,119108698,95.65217391304348
A,120546489,120555319,119087895,119103755,95.65217391304348
A,120546489,120552978,119087895,119099091,95.65217391304348
A,120546489,120552978,119087895,119098981,95.65217391304348
A,120546489,120561214,119087895,119114167,95.65217391304348
A,120546489,120548824,119087895,119096700,95.65217391304348
A,120546489,120552530,119087895,119097701,93.45794392523364
A,120546489,120552530,119087895,119097473,95.65217391304348
A,120546489,120550458,119087895,119093522,95.65217391304348
A,120546489,120550458,119087895,119093559,95.65217391304348
A,120546489,120550458,119087895,119093612,95.65217391304348
A,120546489,120554787,119087895,119115508,95.65217391304348
A,120546489,120554787,119087895,119115555,95.65217391304348
A,120546489,120548033,119087895,119091757,95.65217391304348
A,120546489,120554831,119087895,119106387,95.65217391304348
A,120546489,120554606,119087895,119101236,95.65217391304348
A,120546489,120554606,119087895,119101620,95.65217391304348
A,120546489,120492424,119087895,119091918,95.65217391304348
A,120546489,120555106,119087895,119103413,92.2077922077922
A,120546489,120551211,119087895,119096934,95.65217391304348
A,120546489,120551211,119087895,119097490,95.65217391304348
A,120546489,120548509,119087895,119091829,95.65217391304348
A,120546489,120548509,119087895,119093017,92.92307692307692
A,120546489,120560969,119087895,119113859,95.65217391304348
A,120546489,120557525,119087895,119107253,95.65217391304348
A,120546489,120557525,119087895,119107297,95.65217391304348
A,120546489,120548044,119087895,119092688,95.65217391304348
A,120546489,120556935,119087895,119103950,95.65217391304348
A,120546489,120560026,119087895,119110671,95.65217391304348
A,120546489,120550685,119087895,119100925,95.65217391304348
A,120546489,120557586,119087895,119105400,95.65217391304348
A,120546489,120558845,119087895,119108051,95.9752321981424
A,120546489,120558845,119087895,119108169,95.9752321981424
A,120546489,120545698,119087895,119089455,95.65217391304348
A,120546489,120557493,119087895,119109480,95.65217391304348
A,120546489,120545289,119087895,119101542,95.95015576323988
A,120546489,120545289,119087895,119101350,95.95015576323988
A,120546489,120545289,119087895,119101226,95.95015576323988
A,120546489,120545289,119087895,119101124,95.95015576323988
A,120546489,120545289,119087895,119101297,95.95015576323988
A,120546489,120545289,119087895,119101425,95.95015576323988
A,120546489,120550539,119087895,119094774,90.79754601226992
A,120546489,120557077,119087895,119105522,95.65217391304348
A,120546489,120552679,119087895,119099775,95.65217391304348
A,120546489,120545462,119087895,119094678,95.65217391304348
A,120546489,120554838,119087895,119104789,95.65217391304348
A,120546489,120546502,119087895,119104129,95.65217391304348
A,120546489,120546753,119087895,119089241,95.65217391304348
A,120546489,120546753,119087895,119089212,95.65217391304348
A,120546489,120551268,119087895,119098442,93.49845201238392
A,120546489,120551268,119087895,119098217,95.65217391304348
A,120546489,120521419,119087941,119087711,95.65217391304348
A,120546489,120559406,119087941,119112075,95.65217391304348
A,120546489,120551875,119087941,119100829,95.65217391304348
A,120546489,120551875,119087941,119100870,95.65217391304348
A,120546489,120561216,119087941,119113881,95.65217391304348
A,120546489,120557471,119087941,119108066,92.92307692307692
A,120546489,120557471,119087941,119105532,95.65217391304348
A,120546489,120549312,119087941,119093119,95.65217391304348
A,120546489,120549312,119087941,119093166,95.65217391304348
A,120546489,120553460,119087941,119100327,95.65217391304348
A,120546489,120547279,119087941,119091129,95.65217391304348
A,120546489,120547279,119087941,119091195,92.2077922077922
A,120546489,120554649,119087941,119101040,95.65217391304348
A,120546489,120554847,119087941,119103009,95.65217391304348
A,120546489,120328792,119087941,119102872,95.65217391304348
A,120546489,120554602,119087941,119101768,95.65217391304348
A,120546489,120557277,119087941,119105432,95.65217391304348
A,120546489,120548674,119087941,119107022,95.65217391304348
A,120546489,120548674,119087941,119106954,95.65217391304348
A,120546489,120548674,119087941,119106981,95.65217391304348
A,120546489,120521414,119087941,119104007,95.65217391304348
A,120546489,120521414,119087941,119108585,93.37539432176656
A,120546489,120554839,119087941,119102940,95.65217391304348
A,120546489,120554839,119087941,119106383,95.65217391304348
A,120546489,120553966,119087941,119099986,95.65217391304348
A,120546489,120553966,119087941,119099896,95.65217391304348
A,120546489,120546534,119087941,119088490,95.625
A,120546489,120546534,119087941,119088222,95.625
A,120546489,120546534,119087941,119088205,95.625
A,120546489,120559550,119087941,119109747,95.65217391304348
A,120546489,120559550,119087941,119109640,95.65217391304348
A,120546489,120559550,119087941,119109833,95.65217391304348
A,120546489,120559550,119087941,119109714,95.65217391304348
A,120546489,120559550,119087941,119109879,95.65217391304348
A,120546489,120499377,119087941,119101642,95.65217391304348
A,120546489,120499836,119087941,119097839,95.65217391304348
A,120546489,120546729,119087941,119089957,95.65217391304348
A,120546489,120546729,119087941,119090033,95.65217391304348
A,120546489,120546729,119087941,119088949,95.65217391304348
A,120546489,120546729,119087941,119088596,95.65217391304348
A,120546489,120555319,119087941,119108698,95.65217391304348
A,120546489,120555319,119087941,119103755,95.65217391304348
A,120546489,120552978,119087941,119099091,95.65217391304348
A,120546489,120552978,119087941,119098981,95.65217391304348
A,120546489,120561214,119087941,119114167,95.65217391304348
A,120546489,120548824,119087941,119096700,95.65217391304348
A,120546489,120552530,119087941,119097701,93.45794392523364
A,120546489,120552530,119087941,119097473,95.65217391304348
A,120546489,120550458,119087941,119093522,95.65217391304348
A,120546489,120550458,119087941,119093559,95.65217391304348
A,120546489,120550458,119087941,119093612,95.65217391304348
A,120546489,120554787,119087941,119115508,95.65217391304348
A,120546489,120554787,119087941,119115555,95.65217391304348
A,120546489,120548033,119087941,119091757,95.65217391304348
A,120546489,120554831,119087941,119106387,95.65217391304348
A,120546489,120554606,119087941,119101236,95.65217391304348
A,120546489,120554606,119087941,119101620,95.65217391304348
A,120546489,120492424,119087941,119091918,95.65217391304348
A,120546489,120555106,119087941,119103413,92.2077922077922
A,120546489,120551211,119087941,119096934,95.65217391304348
A,120546489,120551211,119087941,119097490,95.65217391304348
A,120546489,120548509,119087941,119091829,95.65217391304348
A,120546489,120548509,119087941,119093017,92.92307692307692
A,120546489,120560969,119087941,119113859,95.65217391304348
A,120546489,120557525,119087941,119107253,95.65217391304348
A,120546489,120557525,119087941,119107297,95.65217391304348
A,120546489,120548044,119087941,119092688,95.65217391304348
A,120546489,120556935,119087941,119103950,95.65217391304348
A,120546489,120560026,119087941,119110671,95.65217391304348
A,120546489,120550685,119087941,119100925,95.65217391304348
A,120546489,120557586,119087941,119105400,95.65217391304348
A,120546489,120558845,119087941,119108051,95.9752321981424
A,120546489,120558845,119087941,119108169,95.9752321981424
A,120546489,120545698,119087941,119089455,95.65217391304348
A,120546489,120557493,119087941,119109480,95.65217391304348
A,120546489,120545289,119087941,119101542,95.95015576323988
A,120546489,120545289,119087941,119101350,95.95015576323988
A,120546489,120545289,119087941,119101226,95.95015576323988
A,120546489,120545289,119087941,119101124,95.95015576323988
A,120546489,120545289,119087941,119101297,95.95015576323988
A,120546489,120545289,119087941,119101425,95.95015576323988
A,120546489,120550539,119087941,119094774,90.79754601226992
A,120546489,120557077,119087941,119105522,95.65217391304348
A,120546489,120552679,119087941,119099775,95.65217391304348
A,120546489,120545462,119087941,119094678,95.65217391304348
A,120546489,120554838,119087941,119104789,95.65217391304348
A,120546489,120546502,119087941,119104129,95.65217391304348
A,120546489,120546753,119087941,119089241,95.65217391304348
A,120546489,120546753,119087941,119089212,95.65217391304348
A,120546489,120551268,119087941,119098442,93.49845201238392
A,120546489,120551268,119087941,119098217,95.65217391304348
A,120557938,120468373,119107798,118991725,94.73684210526316
A,120557938,120561449,119107798,119114425,94.73684210526316
A,120557938,120562545,119107798,119117587,94.73684210526316
A,120557938,120547148,119107798,119088523,94.73684210526316
A,120557938,120548043,119107798,119090785,94.73684210526316
A,120541157,120540991,119080373,119078611,95.23809523809524
A,120541157,120540991,119080297,119078611,95.23809523809524
A,120561985,120546212,119122129,119088438,90.10989010989012
A,120561985,120546212,119122129,119088697,90.10989010989012
A,120561985,120546216,119122129,119088862,90.7103825136612
A,120561985,120546272,119122129,119088160,93.47826086956522
A,120561985,120553552,119122129,119105457,93.98907103825135
A,120548253,120546536,119091306,119088031,96.3963963963964
A,120548253,120386193,119091306,119107240,96.3963963963964
A,120548253,120547697,119091306,119090158,96.3963963963964
A,120548253,120547697,119091306,119090353,96.3963963963964
A,120548253,120563645,119091306,119120259,96.3963963963964
A,120548253,120561078,119091306,119114266,96.3963963963964
A,120548253,120562272,119091306,119116577,96.3963963963964
A,120428278,120509528,118966858,119034700,91.32947976878611
A,120428278,120511423,118966858,119040814,93.64161849710982
A,120428278,120357759,118966858,118931857,91.86046511627907
A,120428278,120357759,118966858,118931997,95.34883720930232
A,120428278,120354873,118966858,118932561,95.34883720930232
A,120428278,120362828,118966858,118934013,94.79768786127168
A,120428278,120535231,118966858,119071503,95.34883720930232
A,120562631,120562710,119118349,119118050,95.13513513513514
A,120562631,120562710,119118181,119118050,95.13513513513514
A,120561904,120561902,119115131,119115137,94.9579831932773
A,120484068,120484120,119005937,119005724,91.66666666666666
A,120484068,120484288,119005937,119006400,91.66666666666666
A,120560099,120462685,119112042,118987815,90.47619047619048
A,120560099,120551166,119112042,119096160,91.1242603550296
A,120560099,120462685,119112005,118987815,90.47619047619048
A,120560099,120551166,119112005,119096160,91.1242603550296
A,120502409,120387018,119025460,118961306,96.51162790697676
A,120502409,120386715,119025460,118945650,92.39766081871343
A,120502409,120392372,119025460,118946075,96.51162790697676
A,120542595,120542609,119079885,119080047,94.67455621301777
A,120542595,120470500,119079885,118993447,91.76470588235294
A,120542595,120542597,119079885,119080378,90.58823529411764
A,120557982,120551878,119108256,119109884,95.75289575289575
A,120557982,120551878,119108256,119108258,95.75289575289575
A,120521419,120559406,119087711,119112075,95.65217391304348
A,120521419,120551875,119087711,119100829,95.65217391304348
A,120521419,120551875,119087711,119100870,95.65217391304348
A,120521419,120561216,119087711,119113881,95.65217391304348
A,120521419,120557471,119087711,119108066,92.92307692307692
A,120521419,120557471,119087711,119105532,95.65217391304348
A,120521419,120549312,119087711,119093119,95.65217391304348
A,120521419,120549312,119087711,119093166,95.65217391304348
A,120521419,120553460,119087711,119100327,95.65217391304348
A,120521419,120547279,119087711,119091129,95.65217391304348
A,120521419,120547279,119087711,119091195,92.2077922077922
A,120521419,120554649,119087711,119101040,95.65217391304348
A,120521419,120554847,119087711,119103009,95.65217391304348
A,120521419,120328792,119087711,119102872,95.65217391304348
A,120521419,120554602,119087711,119101768,95.65217391304348
A,120521419,120557277,119087711,119105432,95.65217391304348
A,120521419,120548674,119087711,119107022,95.65217391304348
A,120521419,120548674,119087711,119106954,95.65217391304348
A,120521419,120548674,119087711,119106981,95.65217391304348
A,120521419,120521414,119087711,119104007,95.65217391304348
A,120521419,120521414,119087711,119108585,93.37539432176656
A,120521419,120554839,119087711,119102940,95.65217391304348
A,120521419,120554839,119087711,119106383,95.65217391304348
A,120521419,120553966,119087711,119099986,95.65217391304348
A,120521419,120553966,119087711,119099896,95.65217391304348
A,120521419,120546534,119087711,119088490,95.625
A,120521419,120546534,119087711,119088222,95.625
A,120521419,120546534,119087711,119088205,95.625
A,120521419,120559550,119087711,119109747,95.65217391304348
A,120521419,120559550,119087711,119109640,95.65217391304348
A,120521419,120559550,119087711,119109833,95.65217391304348
A,120521419,120559550,119087711,119109714,95.65217391304348
A,120521419,120559550,119087711,119109879,95.65217391304348
A,120521419,120499377,119087711,119101642,95.65217391304348
A,120521419,120499836,119087711,119097839,95.65217391304348
A,120521419,120546729,119087711,119089957,95.65217391304348
A,120521419,120546729,119087711,119090033,95.65217391304348
A,120521419,120546729,119087711,119088949,95.65217391304348
A,120521419,120546729,119087711,119088596,95.65217391304348
A,120521419,120555319,119087711,119108698,95.65217391304348
A,120521419,120555319,119087711,119103755,95.65217391304348
A,120521419,120552978,119087711,119099091,95.65217391304348
A,120521419,120552978,119087711,119098981,95.65217391304348
A,120521419,120561214,119087711,119114167,95.65217391304348
A,120521419,120548824,119087711,119096700,95.65217391304348
A,120521419,120552530,119087711,119097701,93.45794392523364
A,120521419,120552530,119087711,119097473,95.65217391304348
A,120521419,120550458,119087711,119093522,95.65217391304348
A,120521419,120550458,119087711,119093559,95.65217391304348
A,120521419,120550458,119087711,119093612,95.65217391304348
A,120521419,120554787,119087711,119115508,95.65217391304348
A,120521419,120554787,119087711,119115555,95.65217391304348
A,120521419,120548033,119087711,119091757,95.65217391304348
A,120521419,120554831,119087711,119106387,95.65217391304348
A,120521419,120554606,119087711,119101236,95.65217391304348
A,120521419,120554606,119087711,119101620,95.65217391304348
A,120521419,120492424,119087711,119091918,95.65217391304348
A,120521419,120555106,119087711,119103413,92.2077922077922
A,120521419,120551211,119087711,119096934,95.65217391304348
A,120521419,120551211,119087711,119097490,95.65217391304348
A,120521419,120548509,119087711,119091829,95.65217391304348
A,120521419,120548509,119087711,119093017,92.92307692307692
A,120521419,120560969,119087711,119113859,95.65217391304348
A,120521419,120557525,119087711,119107253,95.65217391304348
A,120521419,120557525,119087711,119107297,95.65217391304348
A,120521419,120548044,119087711,119092688,95.65217391304348
A,120521419,120556935,119087711,119103950,95.65217391304348
A,120521419,120560026,119087711,119110671,95.65217391304348
A,120521419,120550685,119087711,119100925,95.65217391304348
A,120521419,120557586,119087711,119105400,95.65217391304348
A,120521419,120558845,119087711,119108051,95.9752321981424
A,120521419,120558845,119087711,119108169,95.9752321981424
A,120521419,120545698,119087711,119089455,95.65217391304348
A,120521419,120557493,119087711,119109480,95.65217391304348
A,120521419,120545289,119087711,119101542,95.95015576323988
A,120521419,120545289,119087711,119101350,95.95015576323988
A,120521419,120545289,119087711,119101226,95.95015576323988
A,120521419,120545289,119087711,119101124,95.95015576323988
A,120521419,120545289,119087711,119101297,95.95015576323988
A,120521419,120545289,119087711,119101425,95.95015576323988
A,120521419,120550539,119087711,119094774,90.79754601226992
A,120521419,120557077,119087711,119105522,95.65217391304348
A,120521419,120552679,119087711,119099775,95.65217391304348
A,120521419,120545462,119087711,119094678,95.65217391304348
A,120521419,120554838,119087711,119104789,95.65217391304348
A,120521419,120546502,119087711,119104129,95.65217391304348
A,120521419,120546753,119087711,119089241,95.65217391304348
A,120521419,120546753,119087711,119089212,95.65217391304348
A,120521419,120551268,119087711,119098442,93.49845201238392
A,120521419,120551268,119087711,119098217,95.65217391304348
A,120326556,120336863,118926917,118930494,93.45794392523364
A,120542857,120553324,119080423,119098721,91.45299145299144
A,120542857,120542675,119080423,119080144,91.45299145299144
A,120542857,120543077,119080423,119081415,91.45299145299144
A,120542857,120543211,119080423,119081588,91.45299145299144
A,120542857,120542309,119080423,119092066,91.06382978723404
A,120542857,120450060,119080423,118979793,90.5982905982906
A,120542857,120543328,119080423,119082483,90.7563025210084
A,120542857,120542638,119080423,119080665,91.45299145299144
A,120542857,120460619,119080423,118986389,91.45299145299144
A,120542857,120546714,119080423,119101338,91.45299145299144
A,120542857,120546714,119080423,119101261,91.45299145299144
A,120542857,120554598,119080423,119100738,91.9831223628692
A,120542857,120554598,119080423,119100663,90.5982905982906
A,120542857,120561843,119080423,119116447,91.45299145299144
A,120542857,120561843,119080423,119115499,91.45299145299144
A,120542857,120542814,119080423,119079962,91.06382978723404
A,120542857,120544081,119080423,119085077,91.45299145299144
A,120542857,120544081,119080423,119084946,91.45299145299144
A,120542857,120544081,119080423,119084915,91.45299145299144
A,120542857,120542709,119080423,119080972,91.45299145299144
A,120542857,120542980,119080423,119080236,91.06382978723404
A,120542857,120542980,119080423,119080267,91.45299145299144
A,120542857,120542640,119080423,119079937,91.45299145299144
A,120542857,120542640,119080423,119079965,91.45299145299144
A,120542857,120542600,119080423,119080041,91.45299145299144
A,120542857,120542682,119080423,119079893,91.45299145299144
A,120542857,120542682,119080423,119079903,91.45299145299144
A,120542857,120542689,119080423,119080314,90.5982905982906
A,120542857,120460603,119080423,118986324,91.45299145299144
A,120555314,120555310,119102414,119105620,95.4356846473029
A,120555314,120555312,119102414,119102623,95.4356846473029
A,120555314,120555297,119102414,119102637,95.4356846473029
A,120555314,120559197,119102414,119109493,95.4356846473029
A,120555314,120560343,119102414,119113294,95.86776859504133
A,120555314,120555252,119102414,119102121,95.4356846473029
A,120561634,120555915,119114460,119107296,94.2528735632184
A,120561634,120529902,119114460,119110333,94.2528735632184
A,120561634,120561982,119114460,119115374,93.71428571428572
A,120535071,120416888,119069407,118961162,95.6043956043956
A,120535071,120416888,119069407,118961040,95.6043956043956
A,120535071,120527423,119069407,119059780,92.3076923076923
A,120535071,120416888,119069503,118961162,95.6043956043956
A,120535071,120416888,119069503,118961040,95.6043956043956
A,120535071,120527423,119069503,119059780,92.3076923076923
A,120559574,120414168,119123133,118968756,92.25589225589226
A,120559574,120450598,119123133,118980913,91.0958904109589
A,120559574,120450598,119123133,118980921,91.0958904109589
A,120559574,120555457,119114756,119113829,96.66666666666669
A,120559574,120561074,119114756,119114845,95.83333333333334
A,120490995,120490922,119023474,119028006,95.34883720930232
A,120513433,120516119,119043610,119043685,95.40229885057472
A,120540134,120540185,119077583,119077599,91.76470588235294
A,120540134,120540978,119077609,119078395,96.55172413793105
A,120540134,120540978,119077609,119078365,91.32947976878611
A,120540134,120541039,119077609,119078558,96.55172413793105
A,120540134,120540987,119077609,119078582,96.55172413793105
A,120540134,120540152,119077609,119077571,91.95402298850574
A,120540134,120540185,119077609,119077611,90.80459770114942
A,120540134,120540983,119077609,119078484,90.3954802259887
A,120540134,120540983,119077609,119078486,96.55172413793105
A,120540134,120540983,119077609,119078441,96.55172413793105
A,120540134,120541127,119077609,119078508,90.05847953216374
A,120540134,120541127,119077609,119078639,96.55172413793105
A,120540134,120541127,119077609,119078617,90.05847953216374
A,120540134,120540981,119077609,119078424,96.55172413793105
A,120540134,120541036,119077609,119078513,96.55172413793105
A,120540134,120541036,119077609,119078536,96.55172413793105
A,120540134,120540140,119077609,119077591,90.80459770114942
A,120527458,120535270,119066717,119070505,95.65217391304348
A,120527458,120548674,119066717,119108676,95.65217391304348
A,120527458,120529067,119066717,119067027,95.23809523809524
A,120527458,120532457,119066717,119067064,95.65217391304348
A,120460267,120553350,118987708,119110215,93.15960912052115
A,120460267,120542558,118987708,119083485,96.0
A,120460267,120536136,118987708,119074343,96.0
A,120460267,120481989,118987708,119118035,93.15960912052115
A,120460267,120553966,118987708,119104760,91.85667752442995
A,120460267,120549646,118987708,119115376,96.0
A,120460267,120543923,118987708,119083193,93.15960912052115
A,120460267,120543923,118987708,119083122,93.15960912052115
A,120460267,120554787,118987708,119112716,90.49180327868852
A,120460267,120554787,118987708,119112519,96.0
A,120460267,120499568,118987708,119031033,92.85714285714286
A,120460267,120356589,118987708,119026835,91.44736842105264
A,120460267,120543308,118987708,119081607,92.50814332247556
A,120460267,120514885,118987708,119044902,93.15960912052115
A,120460267,120514885,118987708,119047758,92.50814332247556
A,120460267,120488802,118987708,119017445,92.50814332247556
A,120460267,120488802,118987708,119017413,92.50814332247556
A,120460267,120531161,118987708,119071528,92.85714285714286
A,120460267,120537980,118987708,119076288,96.0
A,120460267,120562738,118987708,119120535,93.15960912052115
A,120460267,120370893,118987708,119068226,93.15960912052115
A,120460267,120370893,118987708,119068195,93.15960912052115
A,120460267,120542560,118987708,119080422,93.15960912052115
A,120460267,120353389,118987708,119017523,93.15960912052115
A,120454535,120453111,118985472,118983400,93.51851851851852
A,120454535,120455503,118985472,118983077,93.51851851851852
A,120454535,120453333,118985472,118983315,93.51851851851852
A,120454535,120456407,118985472,118983651,93.51851851851852
A,120454535,120453240,118985472,118982135,93.51851851851852
A,120454535,120453103,118985472,118982223,93.51851851851852
A,120454535,120459448,118985472,118985374,93.51851851851852
A,120454535,120459448,118985472,118985967,93.51851851851852
A,120454535,120457704,118985472,118984152,93.51851851851852
A,120454535,120457704,118985472,118984315,93.51851851851852
A,120454535,120326208,118985472,118981946,93.51851851851852
A,120454535,120453245,118985472,118982825,93.51851851851852
A,120454535,120457382,118985472,118984027,93.51851851851852
A,120454535,120453331,118985472,118981980,93.51851851851852
A,120454535,120455046,118985472,118982911,93.51851851851852
A,120454535,120453244,118985472,118982116,93.51851851851852
A,120454535,120453614,118985472,118982201,93.51851851851852
A,120454535,120454056,118985472,118982194,93.51851851851852
A,120454535,120454056,118985472,118982187,93.51851851851852
A,120454535,120454056,118985472,118982209,93.51851851851852
A,120454535,120453483,118985472,118985684,93.51851851851852
A,120454535,120453615,118985472,118982247,93.51851851851852
A,120540691,120510164,119078396,119034892,90.9090909090909
A,120540691,120546206,119078396,119088156,90.23569023569024
A,120540691,120543366,119078622,119081402,96.55172413793105
A,120540691,120543366,119078622,119081336,96.55172413793105
A,120551964,120552468,119096505,119097753,94.33962264150944
A,120551964,120420077,119096505,118975112,94.9367088607595
A,120551964,120435734,119096505,119098663,94.9367088607595
A,120542865,120543278,119081550,119081476,94.40993788819875
A,120533677,120462605,119066630,118990413,96.02649006622516
A,120533677,120462607,119066630,118990472,96.02649006622516
A,120533677,120462606,119066630,118990429,96.02649006622516
A,120533677,120462604,119066630,119000559,96.02649006622516
A,120533677,120412341,119066630,118959600,96.05263157894736
